"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-04",,"26","9",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-05",,"22","8",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-06",,"17","1",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-07",,"32","12",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-08",,"28","13",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-09",,"23","4",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-10",,"35","2",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-11",,"41","27",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-12",,"43","34",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-13",,"41","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-14",,"52","30",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-15",,"35","17",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-16",,"39","16",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-17",,"49","25",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-18",,"52","31",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-19",,"36","30",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-20",,"36","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-21",,"48","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-22",,"35","17",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-23",,"42","13",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-24",,"49","21",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-25",,"50","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-26",,"50","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-27",,"44","29",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-28",,"56","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-29",,"57","36",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-30",,"50","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2011-12-31",,"54","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-01",,"42","21",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-02",,"34","15",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-03",,"49","16",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-04",,"59","31",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-05",,"68","31",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-06",,"51","29",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-07",,"43","20",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-08",,"44","25",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-09",,"53","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-10",,"62","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-11",,"39","21",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-12",,"21","10",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-13",,"33","6",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-14",,"46","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-15",,"54","28",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-16",,"44","17",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-17",,"24","6",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-18",,"36","7",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-19",,"15","5",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-20",,"24","7",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-21",,"25","6",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-22",,"48","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-23",,"37","18",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-24",,"37","13",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-25",,"37","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-26",,"49","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-27",,"45","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-28",,"46","18",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-29",,"46","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-30",,"71","35",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-01-31",,"60","33",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-01",,"62","27",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-02",,"56","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-03",,"49","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-04",,"32","28",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-05",,"30","14",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-06",,"35","11",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-07",,"34","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-08",,"26","21",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-09",,"33","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-10",,"30","3",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-11",,"12","-5",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-12",,"29","-6",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-13",,"31","19",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-14",,"39","13",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-15",,"38","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-16",,"39","20",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-17",,"41","26",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-18",,"36","15",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-19",,"44","19",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-20",,"42","34",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-21",,"47","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-22",,"55","37",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-23",,"48","31",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-24",,"46","25",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-25",,"44","14",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-26",,"55","29",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-27",,"41","17",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-28",,"56","35",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-02-29",,"45","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-01",,"53","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-02",,"49","29",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-03",,"45","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-04",,"58","24",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-05",,"61","21",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-06",,"70","49",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-07",,"60","30",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-08",,"52","22",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-09",,"65","23",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-10",,"67","36",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-11",,"48","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-12",,"73","42",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-13",,"82","37",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-14",,"80","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-15",,"78","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-16",,"80","47",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-17",,"81","61",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-18",,"79","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-19",,"67","54",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-20",,"58","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-21",,"60","52",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-22",,"65","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-23",,"69","44",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-24",,"77","46",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-25",,"80","46",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-26",,"83","58",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-27",,"79","50",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-28",,"76","38",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-29",,"73","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-30",,"79","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-03-31",,"89","54",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-01",,"88","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-02",,"89","55",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-03",,"66","49",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-04",,"61","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-05",,"65","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-07",,"62","36",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-08",,"71","35",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-09",,"69","33",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-10",,"61","30",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-11",,"59","32",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-12",,"53","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-13",,"77","49",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-14",,"67","44",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-15",,"68","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-16",,"61","39",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-17",,"73","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-18",,"72","50",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-19",,"66","44",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-20",,"59","38",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-21",,"73","40",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-22",,"62","37",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-23",,"71","35",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-24",,"92","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-25",,"90","57",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-26",,"74","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-27",,"62","49",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-28",,"66","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-29",,"52","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-04-30",,"72","40",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-01",,"82","58",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-02",,"83","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-03",,"79","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-04",,"89","61",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-05",,"90","67",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-06",,"73","57",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-07",,"67","47",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-08",,"69","43",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-09",,"69","41",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-10",,"85","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-11",,"71","50",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-12",,"69","47",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-13",,"74","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-14",,"80","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-15",,"87","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-16",,"80","41",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-17",,"90","60",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-18",,"90","67",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-19",,"84","57",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-20",,"70","47",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-21",,"77","44",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-22",,"85","58",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-23",,"92","65",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-24",,"77","52",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-25",,"73","54",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-26",,"95","64",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-27",,"91","65",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-28",,"80","55",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-29",,"76","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-30",,"67","48",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-05-31",,"60","44",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-01",,"65","42",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-02",,"81","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-03",,"86","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-04",,"88","61",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-05",,"87","58",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-06",,"87","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-07",,"85","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-08",,"87","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-09",,"90","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-10",,"87","64",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-11",,"81","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-12",,"79","49",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-13",,"87","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-14",,"92","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-15",,"74","61",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-16",,"80","60",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-17",,"90","65",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-18",,"93","75",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-19",,"90","74",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-20",,"83","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-21",,"79","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-22",,"83","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-23",,"85","61",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-24",,"90","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-25",,"86","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-26",,"89","66",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-27",,"101","78",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-28",,"94","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-29",,"89","75",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-06-30",,"91","67",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-01",,"92","64",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-02",,"93","74",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-03",,"96","75",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-04",,"97","76",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-05",,"98","76",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-06",,"99","78",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-07",,"86","70",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-08",,"83","70",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-09",,"89","66",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-10",,"86","60",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-11",,"89","56",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-12",,"94","60",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-13",,"95","67",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-14",,"98","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-15",,"98","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-16",,"94","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-17",,"99","74",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-18",,"98","73",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-19",,"101","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-20",,"99","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-21",,"99","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-22",,"103","73",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-23",,"102","75",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-24",,"101","76",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-25",,"104","74",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-26",,"96","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-27",,"88","64",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-28",,"96","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-29",,"100","65",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-30",,"96","68",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-07-31",,"98","65",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-01",,"99","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-02",,"94","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-03",,"97","66",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-04",,"82","60",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-05",,"87","55",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-06",,"95","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-07",,"100","71",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-08",,"99","66",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-09",,"85","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-10",,"81","53",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-11",,"85","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-12",,"84","62",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-13",,"80","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-14",,"85","58",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-15",,"93","59",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-16",,"75","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-17",,"81","45",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-18",,"77","47",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-19",,"81","46",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-20",,"88","54",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-21",,"94","51",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-22",,"91","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-23",,"91","69",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-24",,"75","68",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-25",,"74","64",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-26",,"84","63",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-27",,"92","57",
"USW00094996","LINCOLN 11 SW, NE US","40.6954","-96.8541","418.2","2012-08-28",,"96","65",
